0.09980145352503526;0.022643514497428397;0.08758860062914403
0.09940160712852847;0.017502678328080706;0.09216208020539891
0.17428186447269686;0.05398917587403793;0.12012227345091059
0.10851905181165478;0.025512206993775967;0.08918293954174282
0.25419299147903557;0.03956360113821809;0.23747385035781715
0.16468876691921452;0.057417482869677815;0.10248897502650002
0.11531629121846623;0.028451457529535366;0.09090370637317187
0.05372192031988037;0.013321797158677205;0.04423029645860625
0.05155984666986809;0.012400660613031616;0.04320511322170786
0.1998006244427551;0.05030105619413246;0.16121441590258487
0.21554587399225777;0.05756457658993377;0.16763561473583907
0.09010582198825688;0.021673271142107504;0.07601046922698865
0.1562863753400876;0.051196762551278835;0.10138265315526122
0.11979000442074274;0.03208011097900293;0.09365710253081073
0.1255337952468975;0.03223831406385038;0.09771160399618393
